Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[143]    0.0    0.00    0.00       1         double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [143]
                0.00    0.00       1/1           double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [168]
-----------------------------------------------
                0.00    0.00       1/1           double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [162]
[144]    0.0    0.00    0.00       1         double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [144]
                0.00    0.00       1/1           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [170]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::__uniq_ptr_impl(ImplicitEuler*) [140]
[145]    0.0    0.00    0.00       1         std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> >::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler>, true>() [145]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >::_Tuple_impl() [123]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [147]
[146]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [146]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [141]
                0.00    0.00       1/1           unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [167]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [150]
[147]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [147]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [146]
                0.00    0.00       1/2           std::allocator<double>::allocator(std::allocator<double> const&) [59]
                0.00    0.00       1/5           std::allocator<double>::~allocator() [30]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [150]
[148]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [148]
                0.00    0.00       1/6           std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [28]
                0.00    0.00       1/1           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [164]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [151]
[149]    0.0    0.00    0.00       1         double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [149]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [67]
                0.00    0.00       1/6           std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [28]
                0.00    0.00       1/1           double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [163]
-----------------------------------------------
                0.00    0.00       1/1           Solver::initialise_solution() [99]
[150]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [150]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [147]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [130]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [148]
-----------------------------------------------
                0.00    0.00       1/1           Solver::initialise_solution() [99]
[151]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [151]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_propagate_on_copy_assign() [102]
                0.00    0.00       1/3           std::vector<double, std::allocator<double> >::size() const [38]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::capacity() const [110]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::end() const [108]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::begin() const [109]
                0.00    0.00       1/1           double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [149]
                0.00    0.00       1/6           std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [28]
                0.00    0.00       1/4           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [35]
                0.00    0.00       1/4           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [32]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[152]    0.0    0.00    0.00       1         std::function<double (double, double)>::function<main::{lambda(double, double)#1}, void, void>(main::{lambda(double, double)#1}) [152]
                0.00    0.00       1/1           std::_Function_base::_Function_base() [136]
                0.00    0.00       1/1           bool std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_not_empty_function<{lambda(double, double)#1}>({lambda(double, double)#1} const&) [135]
                0.00    0.00       1/3           std::remove_reference<main::{lambda(double, double)#1}&>::type&& std::move<main::{lambda(double, double)#1}&>(std::remove_reference&&) [49]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_init_functor(std::_Any_data&, {lambda(double, double)#1}&&) [133]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[153]    0.0    0.00    0.00       1         std::function<double (double, double)>::~function() [153]
                0.00    0.00       1/1           std::_Function_base::~_Function_base() [137]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [131]
[154]    0.0    0.00    0.00       1         main::{lambda(double, double)#1}& std::_Any_data::_M_access<main::{lambda(double, double)#1}>() [154]
                0.00    0.00       1/2           std::_Any_data::_M_access() [75]
-----------------------------------------------
                0.00    0.00       1/1           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [170]
[155]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [155]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[156]    0.0    0.00    0.00       1         std::_MakeUniq<ImplicitEuler>::__single_object std::make_unique<ImplicitEuler, double&, double&, double&>(double&, double&, double&) [156]
                0.00    0.00       3/3           double& std::forward<double&>(std::remove_reference<double&>::type&) [50]
                0.00    0.00       1/1           ImplicitEuler::ImplicitEuler(double, double, double) [95]
                0.00    0.00       1/1           std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::unique_ptr<std::default_delete<ImplicitEuler>, void>(ImplicitEuler*) [117]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<0ul, std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> > >::type const& std::get<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >(std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> > const&) [165]
[157]    0.0    0.00    0.00       1         ImplicitEuler* const& std::__get_helper<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >(std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> > const&) [157]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >::_M_head(std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> > const&) [122]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> > >::type& std::get<1ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >(std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> >&) [166]
[158]    0.0    0.00    0.00       1         std::default_delete<ImplicitEuler>& std::__get_helper<1ul, std::default_delete<ImplicitEuler>>(std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler>>&) [158]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler> >&) [124]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [160]
[159]    0.0    0.00    0.00       1         double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [159]
                0.00    0.00       1/1           double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [126]
-----------------------------------------------
                0.00    0.00       1/1           double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [168]
[160]    0.0    0.00    0.00       1         double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [160]
                0.00    0.00       2/2           double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [80]
                0.00    0.00       1/2           double* std::__niter_base<double*>(double*) [81]
                0.00    0.00       1/1           double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [159]
                0.00    0.00       1/2           double* std::__niter_wrap<double*>(double* const&, double*) [82]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [163]
[161]    0.0    0.00    0.00       1         double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [161]
                0.00    0.00       1/1           double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [143]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [164]
[162]    0.0    0.00    0.00       1         double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [162]
                0.00    0.00       1/1           double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [144]
-----------------------------------------------
                0.00    0.00       1/1           double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [149]
[163]    0.0    0.00    0.00       1         double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [163]
                0.00    0.00       1/1           double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [161]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [148]
[164]    0.0    0.00    0.00       1         double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [164]
                0.00    0.00       1/1           double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [162]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::_M_ptr() const [105]
[165]    0.0    0.00    0.00       1         std::tuple_element<0ul, std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> > >::type const& std::get<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >(std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> > const&) [165]
                0.00    0.00       1/1           ImplicitEuler* const& std::__get_helper<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >(std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> > const&) [157]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::_M_deleter() [139]
[166]    0.0    0.00    0.00       1         std::tuple_element<1ul, std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> > >::type& std::get<1ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >(std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> >&) [166]
                0.00    0.00       1/1           std::default_delete<ImplicitEuler>& std::__get_helper<1ul, std::default_delete<ImplicitEuler>>(std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler>>&) [158]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [146]
[167]    0.0    0.00    0.00       1         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [167]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [143]
[168]    0.0    0.00    0.00       1         double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [168]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [79]
                0.00    0.00       1/1           double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [160]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<Solver, std::default_delete<Solver> >::reset(Solver*) [119]
[169]    0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<Solver*> >, std::is_move_constructible<Solver*>, std::is_move_assignable<Solver*> >::value, void>::type std::swap<Solver*>(Solver*&, Solver*&) [169]
                0.00    0.00       3/4           std::remove_reference<Solver*&>::type&& std::move<Solver*&>(Solver*&) [33]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [144]
[170]    0.0    0.00    0.00       1         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [170]
                0.00    0.00       1/2           double* std::__niter_base<double*>(double*) [81]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [155]
                0.00    0.00       1/2           double* std::__niter_wrap<double*>(double* const&, double*) [82]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__and_<std::is_convertible<std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::pointer, Solver*>, std::__not_<std::is_array<ImplicitEuler> > >, std::is_assignable<std::default_delete<Solver>&, std::default_delete<ImplicitEuler>&&> >::value, std::unique_ptr<Solver, std::default_delete<Solver> >&>::type std::unique_ptr<Solver, std::default_delete<Solver> >::operator=<ImplicitEuler, std::default_delete<ImplicitEuler> >(std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >&&) [121]
[171]    0.0    0.00    0.00       1         std::default_delete<ImplicitEuler>&& std::forward<std::default_delete<ImplicitEuler> >(std::remove_reference<std::default_delete<ImplicitEuler> >::type&) [171]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[172]    0.0    0.00    0.00       1         std::basic_ostream<char, std::char_traits<char> >& std::operator<< <char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, std::basic_string_view<char, std::char_traits<char> >) [172]
                0.00    0.00       1/1           std::basic_string_view<char, std::char_traits<char> >::size() const [107]
                0.00    0.00       1/1           std::basic_string_view<char, std::char_traits<char> >::data() const [106]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_init_functor(std::_Any_data&, {lambda(double, double)#1}&&, std::integral_constant<bool, true>) [134]
[173]    0.0    0.00    0.00       1         operator new(unsigned long, void*) [173]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [86] _GLOBAL__sub_I__Z13error_squaredRKSt6vectorIdSaIdEES3_ [115] std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::get_deleter() [22] std::vector<double, std::allocator<double> >::end()
  [87] _GLOBAL__sub_I__ZN13ExplicitEuler5solveERKSt8functionIFdddEE [116] std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::release() [23] std::vector<double, std::allocator<double> >::back()
  [88] _GLOBAL__sub_I__ZN13ImplicitEuler5solveERKSt8functionIFdddEE [117] std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::unique_ptr<std::default_delete<ImplicitEuler>, void>(ImplicitEuler*) [150] std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&)
  [89] _GLOBAL__sub_I_main   [118] std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::~unique_ptr() [74] std::vector<double, std::allocator<double> >::vector()
  [90] __static_initialization_and_destruction_0(int, int) [63] std::unique_ptr<Solver, std::default_delete<Solver> >::get_deleter() [46] std::vector<double, std::allocator<double> >::~vector()
  [91] __static_initialization_and_destruction_0(int, int) [119] std::unique_ptr<Solver, std::default_delete<Solver> >::reset(Solver*) [151] std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&)
  [92] __static_initialization_and_destruction_0(int, int) [120] std::unique_ptr<Solver, std::default_delete<Solver> >::~unique_ptr() [18] std::vector<double, std::allocator<double> >::operator[](unsigned long)
  [93] __static_initialization_and_destruction_0(int, int) [121] std::enable_if<std::__and_<std::__and_<std::is_convertible<std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::pointer, Solver*>, std::__not_<std::is_array<ImplicitEuler> > >, std::is_assignable<std::default_delete<Solver>&, std::default_delete<ImplicitEuler>&&> >::value, std::unique_ptr<Solver, std::default_delete<Solver> >&>::type std::unique_ptr<Solver, std::default_delete<Solver> >::operator=<ImplicitEuler, std::default_delete<ImplicitEuler> >(std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >&&) [152] std::function<double (double, double)>::function<main::{lambda(double, double)#1}, void, void>(main::{lambda(double, double)#1})
  [94] ImplicitEuler::solve(std::function<double (double, double)> const&) [122] std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >::_M_head(std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> > const&) [153] std::function<double (double, double)>::~function()
  [25] ImplicitEuler::Newton(std::function<double (double, double)> const&, double, double, double) [41] std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >::_M_head(std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >&) [75] std::_Any_data::_M_access()
  [95] ImplicitEuler::ImplicitEuler(double, double, double) [123] std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >::_Tuple_impl() [154] main::{lambda(double, double)#1}& std::_Any_data::_M_access<main::{lambda(double, double)#1}>()
  [96] ImplicitEuler::~ImplicitEuler() [64] std::_Tuple_impl<0ul, Solver*, std::default_delete<Solver> >::_M_head(std::_Tuple_impl<0ul, Solver*, std::default_delete<Solver> > const&) [155] __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&)
  [97] ImplicitEuler::~ImplicitEuler() [65] std::_Tuple_impl<0ul, Solver*, std::default_delete<Solver> >::_M_head(std::_Tuple_impl<0ul, Solver*, std::default_delete<Solver> >&) [15] main::{lambda(double, double)#1} const* std::__addressof<main::{lambda(double, double)#1} const>(main::{lambda(double, double)#1} const&)
  [98] Solver::print_solution() [124] std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler> >&) [156] std::_MakeUniq<ImplicitEuler>::__single_object std::make_unique<ImplicitEuler, double&, double&, double&>(double&, double&, double&)
  [99] Solver::initialise_solution() [125] std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler> >::_Tuple_impl() [157] ImplicitEuler* const& std::__get_helper<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >(std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> > const&)
 [100] Solver::Solver(double, double, double) [66] std::_Tuple_impl<1ul, std::default_delete<Solver> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<Solver> >&) [47] ImplicitEuler*& std::__get_helper<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >(std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >&)
 [101] Solver::~Solver()     [126] double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [76] Solver* const& std::__get_helper<0ul, Solver*, std::default_delete<Solver> >(std::_Tuple_impl<0ul, Solver*, std::default_delete<Solver> > const&)
  [51] __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [127] std::char_traits<char>::length(char const*) [77] Solver*& std::__get_helper<0ul, Solver*, std::default_delete<Solver> >(std::_Tuple_impl<0ul, Solver*, std::default_delete<Solver> >&)
  [52] __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [31] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [158] std::default_delete<ImplicitEuler>& std::__get_helper<1ul, std::default_delete<ImplicitEuler>>(std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler>>&)
  [53] __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [67] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [78] std::default_delete<Solver>& std::__get_helper<1ul, std::default_delete<Solver>>(std::_Tuple_impl<1ul, std::default_delete<Solver>>&)
  [36] __gnu_cxx::new_allocator<double>::new_allocator() [128] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [79] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >)
